stocksymbol,weighted_avg_price
s11382,59.0
s11383,440.0
s11384,278.0
s11385,467.0
s11386,360.818002757534
s11387,345.07142857142856
s11388,225.5293329761586
s11389,193.0
s1139,244.0
s11390,499.07208695652173
s11391,491.0
s11392,187.00033145508783
s11393,399.0
s11394,456.0
s11395,325.0
s11396,482.0
s11397,436.0
s11398,116.0
s11399,234.0
s114,134.0
s1140,460.0
s11400,471.0
s11401,153.0
s11402,263.0
s11403,490.0
s11404,107.0
s11405,222.64229594063727
s11406,182.54063060753654
s11407,277.0
s11408,394.0
s11409,286.27320655243835
s1141,163.0
s11410,473.0
s11411,134.0
s11412,50.0
s11413,379.0
s11414,343.7176515295459
s11415,189.70335178030697
s11416,344.0
s11417,347.0
s11418,457.0
s11419,442.0
s1142,332.5811565483697
s11420,424.37443829031247
s11421,249.0
s11422,404.0
s11423,304.3915592028136
s11424,429.0
s11425,281.0
s11426,263.8235294117647
s11427,401.0
s11428,100.94262295081967
s11429,363.0
s1143,63.0
s11430,74.0
s11431,284.7702466982308
s11432,370.0
s11433,439.89982761923005
s11434,223.0
s11435,491.0
s11436,206.0
s11437,132.0
s11438,456.0
s11439,361.5082134476074
s1144,477.0
s11440,167.0
s11441,206.4083212796733
s11442,148.0
s11443,473.0
s11444,367.0
s11445,462.2289924112336
s11446,418.0
s11447,131.7711537158729
s11448,183.52595821048584
s11449,430.86807845860096
s1145,271.0
s11450,59.0
s11451,263.0
s11452,356.0
s11453,79.10536726889094
s11454,119.0
s11455,51.0
s11456,395.28014209591475
s11457,125.0
s11458,489.0
s11459,102.24693579219611
s1146,50.0
s11460,265.5275185346707
s11461,125.0
s11462,120.0
s11463,411.0
s11464,60.0
s11465,319.01437113185773
s11466,116.0
s11467,60.93767317430491
s11468,411.0
s11469,299.0
s1147,464.0
s11470,187.0
s11471,108.0
s11472,414.0
s11473,68.0
s11474,263.10721730067746
s11475,380.0
s11476,480.0
s11477,284.0
s11478,430.0
s11479,175.0
s1148,209.0
s11480,292.7435125115848
s11481,392.27367122442683
s11482,331.0
s11483,199.0
s11484,71.0
s11485,122.0
s11486,436.0
s11487,342.0
s11488,336.0
s11489,269.0
s1149,475.0
s11490,488.0
s11491,292.0
s11492,106.59612188365651
s11493,291.0
s11494,113.5590001937609
s11495,375.0
s11496,239.64147173489278
s11497,224.0
s11498,433.0
s11499,204.0
s115,484.0
s1150,257.0
s11500,241.0
s11501,474.28335991493884
s11502,253.0
s11503,454.0
s11504,270.0
s11505,465.0
s11506,393.0
s11507,127.0
s11508,167.6807033431439
s11509,119.17436208991495
s1151,182.0
s11510,356.5794420408772
s11511,467.0
s11512,274.8400305430944
s11513,465.0
s11514,475.4497116077866
s11515,352.0
s11516,169.130359085963
s11517,417.0
s11518,363.0
s11519,327.42559549969235
s1152,167.0
s11520,348.0
s11521,476.0
s11522,371.1427541456381
s11523,442.0
s11524,86.0
s11525,282.0
s11526,205.0
s11527,60.0
s11528,191.30821063139507
s11529,432.0
s1153,459.74785504628585
s11530,417.0
s11531,451.0
s11532,309.85711071107113
s11533,442.4935869406792
s11534,183.0
s11535,362.577931250981
s11536,313.0
s11537,271.0
s11538,329.5550942948642
s11539,344.0
s1154,173.0
s11540,266.0
s11541,346.0
s11542,348.0
s11543,374.0
s11544,362.0
s11545,351.0
s11546,301.0
s11547,257.81403779406094
s11548,142.0
s11549,440.0
s1155,338.74772525521524
s11550,117.0
s11551,174.78301634074472
s11552,266.0
s11553,255.0
s11554,414.46548407779443
s11555,71.0
s11556,185.0
s11557,436.10461207476135
s11558,269.0
s11559,446.0
s1156,403.40168539325845
s11560,59.0
s11561,147.0
s11562,483.3378932968536
s11563,359.0
s11564,469.9408284023669
s11565,245.09409452593232
s11566,88.65225519981304
s11567,51.27264026797464
s11568,66.0
s11569,386.1441307578009
s1157,322.0
s11570,366.0
s11571,375.4716423662406
s11572,401.0
s11573,117.61639058413252
s11574,274.0
s11575,292.0
s11576,254.0
s11577,173.0
s11578,348.0
s11579,381.60354098360654
s1158,120.0
s11580,144.0
s11581,456.0
s11582,88.0
s11583,301.0
s11584,293.63306212619216
s11585,414.145995021233
s11586,103.0
s11587,313.0
s11588,122.54014233986764
s11589,251.0
s1159,315.0
s11590,414.0
s11591,74.0
s11592,99.0
s11593,382.1290093921673
s11594,121.0
s11595,450.0
s11596,326.0
s11597,188.0
s11598,392.27467754672284
s11599,63.0
s116,464.0
s1160,369.3617354939885
s11600,331.24849947404243
s11601,306.8696949911389
s11602,461.0
s11603,395.0
s11604,339.0
s11605,433.0
s11606,494.0
s11607,438.0
s11608,131.0
s11609,477.0
s1161,205.0
s11610,275.0
s11611,335.13215258855587
s11612,263.0
s11613,427.0
s11614,347.32914338919926
s11615,376.0
s11616,212.0
s11617,225.06925707180602
s11618,198.46411234396672
s11619,164.0
s1162,411.5672459893048
s11620,452.0
s11621,113.0
s11622,284.0
s11623,206.0
s11624,192.0
s11625,308.0
s11626,361.6189220372507
s11627,376.0
s11628,391.0
s11629,301.0
s1163,204.0
s11630,292.0
s11631,412.0
s11632,184.0
s11633,100.0
s11634,282.0
s11635,136.5064485687323
s11636,297.44760253661207
s11637,78.0
s11638,328.0
s11639,72.28848015488867
s1164,167.0
s11640,90.73210204459818
s11641,124.0
s11642,476.0
s11643,87.79736088379705
s11644,220.0
s11645,280.0
s11646,355.0
s11647,209.0
s11648,488.0
s11649,491.0
s1165,174.14987307672382
s11650,191.6464342948718
s11651,181.0
s11652,207.0
s11653,132.24871213682258
s11654,420.0
s11655,153.0
s11656,491.0
s11657,260.25467289719626
s11658,214.61174011496254
s11659,435.0
s1166,472.30517792882847
s11660,236.0
s11661,324.0
s11662,373.0
s11663,256.6985955822198
s11664,225.0
s11665,397.0
s11666,438.0
s11667,305.0
s11668,76.0
s11669,166.0
s1167,263.0
s11670,108.0
s11671,65.58215590742996
s11672,478.0
s11673,134.0
s11674,373.0
s11675,99.19126993644322
s11676,354.0
s11677,219.0
s11678,458.0
s11679,122.0
s1168,328.94817374136227
s11680,100.0
s11681,294.0
s11682,332.0
s11683,274.0
s11684,51.0
s11685,61.0
s11686,412.0
s11687,253.0
s11688,447.0
s11689,437.0250319284802
s1169,94.0
s11690,183.32713989356904
s11691,464.14923815487373
s11692,336.87673830594184
s11693,429.0
s11694,394.3478787878788
s11695,82.0
s11696,486.0
s11697,231.0
s11698,268.0
s11699,167.78696223933872
s117,346.0
s1170,460.4213892607467
s11700,388.135028180837
s11701,116.0
s11702,239.1916110581506
s11703,335.5478106771026
s11704,333.0
s11705,383.0
s11706,436.0
s11707,257.0
s11708,431.0
s11709,383.0
s1171,109.5972170914912
s11710,313.0
s11711,183.72325209372354
s11712,184.0
s11713,194.0
s11714,213.0
s11715,390.0
s11716,304.0
s11717,191.0
s11718,479.0
s11719,315.0
s1172,144.0
s11720,179.83248730964468
s11721,330.0
s11722,276.8947917119152
s11723,394.0
s11724,164.0
s11725,350.0
s11726,176.0
s11727,249.0
s11728,475.905459676544
s11729,109.0
s1173,426.0
s11730,498.0
s11731,283.0
s11732,284.0
s11733,420.0
s11734,129.0
s11735,276.0
s11736,484.0
s11737,188.0
s11738,250.0
s11739,463.0
s1174,485.0
s11740,377.49387096774194
s11741,282.0
s11742,115.0
s11743,246.0
s11744,153.0
s11745,470.0
s11746,285.0
s11747,440.0
s11748,192.0
s11749,382.188557069682
s1175,486.0
s11750,429.198272281751
s11751,96.0
s11752,400.57474275023384
s11753,221.0
s11754,336.0
s11755,335.4898643169901
s11756,56.0
s11757,457.0
s11758,479.3128886982629
s11759,191.0
s1176,461.97299886769446
s11760,386.3474503025065
s11761,104.0
s11762,427.0
s11763,217.0
s11764,294.0
s11765,497.0
s11766,89.0
s11767,242.0
s11768,410.0
s11769,210.0
s1177,339.9933931385622
s11770,484.1007858963466
s11771,89.0
s11772,451.3549539387103
s11773,404.0
s11774,375.0
s11775,457.3666924265842
s11776,137.97552422006282
s11777,303.0
s11778,446.0
s11779,253.3613761591184
s1178,72.0
s11780,164.0
s11781,462.29787812840044
s11782,281.0
s11783,298.0
s11784,121.0
s11785,384.43061732117286
s11786,495.0
s11787,353.0
s11788,128.27561136814276
s11789,487.0
s1179,248.0
s11790,81.21309176576172
s11791,341.0
s11792,139.0
s11793,120.0
s11794,144.0
s11795,209.78278259213408
s11796,75.0
s11797,354.0
s11798,169.28303850156087
s11799,466.0
s118,217.0
s1180,227.0
s11800,351.3638574359754
s11801,321.0
s11802,229.0
s11803,106.0
s11804,258.0
s11805,317.47661253430925
s11806,50.420543696405765
s11807,80.2782236956901
s11808,85.0
s11809,222.0
s1181,310.0
s11810,65.79350033852404
s11811,349.35482431678753
s11812,355.0
s11813,376.0
s11814,160.0
s11815,397.0
s11816,344.0
s11817,474.0
s11818,264.0
s11819,414.0
s1182,429.0
s11820,106.0
s11821,181.0
s11822,73.0
s11823,487.0
s11824,419.0
s11825,480.0
s11826,336.0
s11827,107.0
s11828,57.0
s11829,85.0
s1183,122.0
s11830,457.0
s11831,392.0
s11832,253.01030190299042
s11833,70.0
s11834,84.0
s11835,235.0
s11836,208.0
s11837,416.0
s11838,135.0
s11839,249.5109094187654
s1184,417.0
s11840,398.0
s11841,265.0
s11842,51.25165562913907
s11843,484.0
s11844,500.0
s11845,192.0
s11846,253.0
s11847,161.0
s11848,273.0
s11849,480.0
s1185,76.0
s11850,236.0
s11851,199.0957847196086
s11852,341.0
s11853,156.0
s11854,387.0
s11855,126.44933313647326
s11856,361.0
s11857,95.0
s11858,219.0
s11859,123.0
s1186,78.0
s11860,387.0
s11861,276.0
s11862,103.43857209086694
s11863,462.0
s11864,169.6227138129246
s11865,152.0
s11866,65.0
s11867,365.0
s11868,446.0
s11869,380.0
s1187,323.0
s11870,135.0
s11871,366.0
s11872,234.0
s11873,283.0
s11874,203.0
s11875,318.0
s11876,218.0
s11877,305.4593470313879
s11878,455.0
s11879,349.18633665358686
s1188,181.8410386320456
s11880,419.0
s11881,475.0
s11882,221.7858860525342
s11883,105.0
s11884,322.0
s11885,276.6427851191424
s11886,194.0
s11887,349.9997899380317
s11888,471.248574686431
s11889,479.0
s1189,208.0
s11890,456.2436974789916
s11891,176.40297723292468
s11892,364.65702979004067
s11893,116.0
s11894,261.0
s11895,179.41240055869315
s11896,299.0
s11897,484.0
s11898,363.0
s11899,318.0
s119,111.0
s1190,78.51713375382015
s11900,381.4807046979866
s11901,236.0
s11902,111.0
s11903,140.0
s11904,242.5203442421404
s11905,213.0
s11906,396.0
s11907,159.0
s11908,135.0
s11909,294.0
s1191,500.0
s11910,401.0
s11911,167.0
s11912,318.0
s11913,373.0
s11914,425.0
s11915,318.0
s11916,228.0
s11917,350.0
s11918,257.1609472205499
s11919,384.81510280373834
s1192,182.0
s11920,152.0
s11921,283.0
s11922,129.0
s11923,220.0
s11924,399.0
s11925,77.0
s11926,328.0
s11927,406.0
s11928,150.0
s11929,375.0
s1193,444.4025114670276
s11930,155.02368623994712
s11931,62.0
s11932,264.0
s11933,83.0
s11934,498.0
s11935,72.0
s11936,443.2530977046516
s11937,172.0
s11938,489.0
s11939,320.0
s1194,284.0
s11940,382.0
s11941,319.0
s11942,195.0
s11943,198.0
s11944,471.0
s11945,263.0
s11946,199.0
s11947,188.4445324881141
s11948,445.0
s11949,72.47452181709504
s1195,198.0
s11950,324.0
s11951,394.6762925011644
s11952,70.0
s11953,348.0
s11954,479.0
s11955,262.0
s11956,295.0
s11957,185.90837048043585
s11958,205.0
s11959,91.14123251882587
s1196,442.0
s11960,204.0
s11961,400.0
s11962,111.0
s11963,186.11425682507584
s11964,326.0
s11965,333.0
s11966,449.49568052159736
s11967,460.52098164106405
s11968,372.0
s11969,441.0
s1197,249.0
s11970,175.0
s11971,321.0
s11972,359.0
s11973,78.0
s11974,169.0
s11975,137.06082525069866
s11976,387.0
s11977,498.0
s11978,323.0
s11979,241.0
s1198,414.0
s11980,146.41421443844823
s11981,373.4875957854406
s11982,279.0
s11983,187.0
s11984,281.84967032967035
s11985,206.0
s11986,123.0
s11987,468.43989398939897
s11988,188.0
s11989,207.6345569218204
s1199,314.0
s11990,289.0
s11991,437.28599586084556
s11992,161.0
s11993,63.0
s11994,67.3377663183607
s11995,250.0
s11996,132.0
s11997,263.0
s11998,441.7060531750129
s11999,265.0
s12,269.4886932286058
s120,429.14080862533694
s1200,442.78554140797644
s12000,430.0
s12001,115.0
s12002,287.54787058435124
s12003,458.0
s12004,296.9154047591939
s12005,423.0
s12006,398.0
s12007,169.89003299010298
s12008,339.0
s12009,404.0785880980163
s1201,203.86632684905857
s12010,89.0
s12011,499.0
s12012,109.27099193273492
s12013,320.0
s12014,325.14687533044304
s12015,272.0
s12016,387.0
s12017,415.0
s12018,364.0
s12019,386.0213291608334
s1202,493.5375504857548
s12020,121.0
s12021,103.23421588594705
s12022,70.0
s12023,463.0
s12024,160.48549810844892
s12025,469.0
s12026,128.08879310344827
s12027,57.0
s12028,376.0
s12029,258.0
s1203,209.0
s12030,191.81044176706828
s12031,341.0
s12032,475.3052656927276
s12033,208.0
s12034,444.0854737290845
s12035,303.0
s12036,187.0
s12037,264.0
s12038,256.75833962264153
s12039,357.0
s1204,228.02217364147407
s12040,272.0
s12041,449.490957649752
s12042,52.0
s12043,244.12466367713006
s12044,427.0
s12045,99.76062029048815
s12046,86.0
s12047,184.0
s12048,368.0
s12049,256.0
s1205,465.0
s12050,279.50999316057454
s12051,274.0
s12052,197.0
s12053,490.0
s12054,117.0
s12055,481.0
s12056,416.0
s12057,279.0
s12058,164.0
s12059,468.0
s1206,394.0
s12060,111.54891304347827
s12061,381.82365020963465
s12062,296.0
s12063,382.0
s12064,185.0
s12065,192.5275115370962
s12066,387.0
s12067,294.829638680398
s12068,318.0
s12069,186.0
s1207,237.0
s12070,256.0847840294694
s12071,256.0
s12072,304.0
s12073,359.0
s12074,211.0
s12075,87.0
s12076,464.0
s12077,85.0
s12078,340.0
s12079,164.0
s1208,86.0
s12080,107.0
s12081,220.0
s12082,263.0
s12083,447.0
s12084,308.0
s12085,206.5348898562195
s12086,358.7750232003182
s12087,366.0
s12088,408.5460750853242
s12089,105.0
s1209,316.5043998911367
s12090,243.0
s12091,377.0
s12092,66.0
s12093,364.0
s12094,191.0
s12095,63.61124734346902
s12096,203.0
s12097,116.0
s12098,251.0
s12099,203.25698002718812
s121,67.02746931618937
s1210,308.0
s12100,385.0
s12101,105.0
s12102,86.0
s12103,408.62616782741634
s12104,307.0
s12105,220.52770686289233
s12106,59.0
s12107,413.53459294248404
s12108,161.0
s12109,159.0
s1211,107.0
s12110,87.0
s12111,267.0
s12112,431.0
s12113,266.0
s12114,354.0
s12115,269.0
s12116,488.0
s12117,196.0
s12118,304.29207728215766
s12119,197.04221369420318
s1212,486.0
s12120,415.0
s12121,434.0
s12122,321.0
s12123,122.0
s12124,80.0
s12125,54.19894561598224
s12126,424.0
s12127,484.49928719543806
s12128,129.21394827448154
s12129,329.7681727048072
s1213,388.0
s12130,282.0
s12131,408.5888600424829
s12132,158.0
s12133,464.0
s12134,380.6775568181818
s12135,95.0
s12136,149.27514231499052
s12137,359.0
s12138,404.78195976638546
s12139,460.0
s1214,249.0
s12140,241.0
s12141,95.54626693571635
s12142,291.4040348964013
s12143,258.0
s12144,299.0
s12145,428.0
s12146,360.0735726898175
s12147,193.0750234448265
s12148,231.904738641915
s12149,73.0
s1215,70.0
s12150,157.0
s12151,406.46911376133687
s12152,195.32680062846273
s12153,276.0
s12154,212.29375481881266
s12155,78.56774193548387
s12156,219.5007096512571
s12157,334.0
s12158,353.0
s12159,221.0
s1216,297.35558214776404
s12160,370.0
s12161,225.83680142687277
s12162,163.0
s12163,131.2662900683132
s12164,400.0
s12165,472.0
s12166,261.0
s12167,76.03609541745135
s12168,435.0
s12169,158.0
s1217,253.0
s12170,231.0
s12171,188.0
s12172,439.45075125208683
s12173,264.0
s12174,219.3169434353918
s12175,490.0
s12176,85.0688242523556
s12177,407.0
s12178,166.653907796738
s12179,483.4827266403895
s1218,64.0
s12180,287.0
s12181,385.0
s12182,312.0
s12183,401.7257209760907
s12184,442.0
s12185,56.0
s12186,260.0
s12187,368.3467241253378
s12188,90.0
s12189,318.64902654867257
s1219,354.3066192920121
s12190,295.0
s12191,455.0
s12192,248.0
s12193,367.0
s12194,290.0
s12195,488.0
s12196,66.52645669291338
s12197,120.0
s12198,262.0
s12199,171.0
s122,125.0
s1220,88.0
s12200,186.0
s12201,180.0
s12202,399.49771893729314
s12203,205.0
s12204,368.0
s12205,154.0
s12206,64.0
s12207,478.6004292613128
s12208,444.0
s12209,326.0
s1221,249.0
s12210,393.0
s12211,363.0
s12212,250.2795847750865
s12213,389.89122347754204
s12214,339.0
s12215,349.0
s12216,305.0
s12217,63.0
s12218,144.0
s12219,488.50515923094054
s1222,380.2506916996047
s12220,69.0
s12221,80.0
s12222,321.0
s12223,145.0
s12224,191.54233307236328
s12225,251.0
s12226,252.0
s12227,324.0
s12228,278.0
s12229,67.0
s1223,202.0
s12230,71.0
s12231,281.0
s12232,449.0
s12233,57.0
s12234,430.0
s12235,396.0
s12236,178.0
s12237,325.4377479206654
s12238,110.22151983860121
s12239,224.0
s1224,363.0
s12240,248.0
s12241,418.0
s12242,269.0
s12243,262.0
s12244,250.0
s12245,62.0
s12246,280.0
s12247,125.0
s12248,262.31409836065575
s12249,210.0
s1225,222.69700395703788
s12250,319.0
s12251,320.29640718562877
s12252,160.0
s12253,64.0
s12254,121.97999011857708
s12255,143.56342441714716
s12256,322.0
s12257,464.0
s12258,409.0
s12259,247.0
s1226,185.13854351687388
s12260,497.0
s12261,259.1419773095624
s12262,156.0
s12263,247.0
s12264,311.0
s12265,155.70960698689956
s12266,350.6431846602751
s12267,427.0
s12268,198.0
s12269,294.0
s1227,319.0
s12270,387.166757876632
s12271,400.4095170609397
s12272,111.51950251080228
s12273,346.0
s12274,267.1456289978678
s12275,288.0
s12276,109.25230525305629
s12277,470.0
s12278,331.0
s12279,290.1284606167623
s1228,197.0
s12280,424.0
s12281,87.0
s12282,173.98799451718108
s12283,260.17106208879306
s12284,284.0
s12285,136.0987106017192
s12286,305.81837160751564
s12287,186.0
s12288,79.0
s12289,163.0709738269276
s1229,307.0
s12290,428.0
s12291,161.0
s12292,59.0
s12293,102.64466037050491
s12294,317.0
s12295,227.0186937635743
s12296,143.57794676806083
s12297,289.0
s12298,430.899234633986
s12299,436.0
s123,125.0
s1230,305.0
s12300,180.0
s12301,247.0
s12302,78.41680960548885
s12303,129.39461749101488
s12304,226.0
s12305,430.0
s12306,460.1522399819901
s12307,57.0
s12308,176.0
s12309,400.021262604121
s1231,70.64617050376111
s12310,356.0
s12311,409.0
s12312,225.03059965452002
s12313,486.0
s12314,467.0
s12315,92.0
s12316,138.0
s12317,357.0
s12318,267.0
s12319,343.0
s1232,404.0
s12320,323.0
s12321,181.0
s12322,421.3179365706014
s12323,455.0
s12324,105.54602309172546
s12325,75.0
s12326,468.0
s12327,362.0
s12328,177.0
s12329,492.74754901960785
s1233,374.0
s12330,257.0
s12331,187.80295065287433
s12332,455.0
s12333,172.0
s12334,250.0
s12335,291.0
s12336,237.0
s12337,371.0
s12338,361.3602115003305
s12339,390.55492196878754
s1234,277.88135468704087
s12340,450.38771621960393
s12341,260.0
s12342,186.0
s12343,420.0
