stocksymbol,time,quantity,price
s37656,1260,3273,207
s44163,1261,8645,235
s21065,1262,2268,325
s8950,1263,5430,400
s20377,1264,2498,361
s20171,1265,5253,494
s21367,1266,8513,53
s1564,1267,3501,406
s23038,1268,1663,126
s33914,1269,520,106
s5006,1270,3819,429
s19133,1271,2858,430
s39306,1272,8007,426
s9368,1273,6614,312
s41398,1274,5642,238
s5833,1275,9433,465
s15490,1276,6725,214
s5402,1277,2673,89
s12987,1278,1538,293
s33015,1279,8131,497
s49321,1280,9130,479
s30965,1281,377,55
s38949,1282,2842,306
s4212,1283,1942,493
s33922,1284,996,213
s2292,1285,9331,158
s43177,1286,448,461
s31833,1287,4129,77
s28390,1288,6288,209
s48944,1289,2112,242
s40655,1290,8282,391
s14851,1291,454,134
s44702,1292,1453,204
s10637,1293,9364,145
s3934,1294,997,457
s19405,1295,7757,312
s14889,1296,3182,191
s14184,1297,117,101
s3002,1298,422,286
s35007,1299,7622,392
s44032,1300,2280,229
s32210,1301,317,116
s734,1302,2099,464
s45332,1303,842,349
s43405,1304,9054,223
s7057,1305,9664,161
s8863,1306,1025,374
s2941,1307,7147,402
s25767,1308,120,492
s42439,1309,8475,189
s17687,1310,3327,310
s21140,1311,2520,474
s762,1312,1585,174
s14900,1313,6227,147
s5418,1314,9787,449
s35832,1315,4562,489
s17109,1316,1575,400
s49519,1317,2026,312
s37229,1318,8023,123
s14369,1319,7763,189
s27742,1320,2950,360
s5167,1321,3274,168
s23110,1322,1454,288
s17832,1323,5741,271
s34660,1324,1248,147
s22192,1325,7175,151
s46444,1326,1994,108
s5307,1327,6049,353
s41740,1328,6338,381
s21944,1329,5822,371
s30542,1330,6009,205
s39499,1331,9837,399
s28586,1332,1335,371
s35009,1333,9112,80
s15738,1334,9053,333
s27446,1335,5709,225
s9042,1336,8191,251
s2255,1337,3965,184
s11715,1338,2129,433
s42458,1339,7195,144
s32237,1340,6212,164
s29121,1341,1922,268
s30936,1342,4456,64
s21601,1343,2929,407
s14082,1344,3539,280
s9483,1345,3907,343
s13422,1346,3661,77
s10233,1347,4479,238
s7667,1348,7677,192
s16065,1349,1689,394
s18669,1350,2163,364
s19210,1351,9204,269
s44451,1352,437,425
s31751,1353,4179,293
s15346,1354,7967,339
s8163,1355,560,487
s13988,1356,5594,182
s47471,1357,2656,213
s11390,1358,3689,92
s4036,1359,7901,375
s33674,1360,485,116
s42148,1361,8183,287
s41987,1362,8046,138
s46193,1363,1710,473
s29962,1364,7600,391
s1079,1365,8528,337
s31568,1366,8161,421
s48554,1367,2625,326
s46671,1368,7537,310
s14809,1369,2631,442
s20444,1370,6458,224
s6826,1371,249,74
s46807,1372,3451,90
s12558,1373,2903,156
s29119,1374,6212,495
s33999,1375,4742,312
s44620,1376,3878,272
s40935,1377,7001,130
s4883,1378,5316,166
s48180,1379,6260,301
s40055,1380,1947,331
s32263,1381,3547,125
s23529,1382,3628,351
s14323,1383,5476,151
s29148,1384,188,125
s40853,1385,1257,224
s22383,1386,5615,341
s45898,1387,5810,145
s10585,1388,2658,159
s224,1389,9808,493
s38258,1390,3934,104
s1906,1391,5644,355
s42168,1392,1401,67
s45337,1393,5950,406
s1706,1394,1628,328
s34221,1395,5591,71
s22600,1396,8031,450
s27032,1397,9389,296
s32972,1398,2148,133
s28341,1399,8424,101
s10940,1400,912,425
s35845,1401,9238,346
s19344,1402,1929,335
s21791,1403,8371,277
s42500,1404,235,314
s203,1405,9932,336
s13065,1406,5562,74
s19181,1407,782,75
s46706,1408,3715,320
s47678,1409,9064,477
s47904,1410,1742,101
s25075,1411,3725,115
s34536,1412,615,372
s7768,1413,6642,61
s10144,1414,9319,252
s45256,1415,576,147
s42785,1416,3814,302
s31981,1417,4620,338
s34863,1418,6663,491
s13576,1419,1272,136
s2572,1420,6685,347
s33536,1421,129,280
s38494,1422,2267,455
s1348,1423,8330,80
s37552,1424,7804,359
s41871,1425,4181,405
s15899,1426,4798,478
s42231,1427,4886,455
s19124,1428,7139,360
s2694,1429,6287,368
s42123,1430,136,377
s21717,1431,9584,107
s48666,1432,884,130
s13750,1433,3641,90
s31132,1434,9563,440
s29775,1435,4051,276
s14326,1436,9621,424
s34666,1437,8368,467
s38593,1438,1116,188
s793,1439,4492,488
s39901,1440,6707,51
s4508,1441,188,302
s5881,1442,9522,91
s36991,1443,4237,350
s30933,1444,2895,160
s29611,1445,5512,367
s1722,1446,2709,80
s40451,1447,3000,298
s31283,1448,3547,391
s16799,1449,990,454
s16454,1450,5158,486
s40498,1451,9562,435
s39910,1452,9387,300
s44384,1453,8777,488
s23132,1454,657,218
s17177,1455,5392,443
s26354,1456,864,104
s47462,1457,4970,192
s13579,1458,3691,51
s34580,1459,1711,103
s44600,1460,1198,370
s30475,1461,7135,299
s10055,1462,555,453
s19647,1463,5755,103
s8844,1464,2349,401
s4010,1465,1303,79
s17088,1466,7868,210
s46870,1467,4119,214
s42633,1468,3336,231
s13835,1469,4908,399
s45336,1470,2847,431
s34661,1471,4132,268
s48912,1472,6165,392
s48170,1473,3547,442
s45008,1474,7947,228
s4420,1475,6203,322
s5298,1476,4439,360
s9125,1477,1671,114
s46612,1478,9106,141
s30537,1479,6389,455
s19812,1480,5180,143
s45404,1481,5102,340
s11343,1482,1437,187
s26933,1483,8555,221
s48575,1484,6631,108
s37443,1485,8409,365
s39625,1486,4924,475
s37038,1487,6740,215
s13903,1488,8832,223
s44576,1489,4266,425
s25071,1490,7311,164
s17414,1491,9135,340
s40134,1492,4066,382
s6106,1493,349,92
s757,1494,7078,110
s20529,1495,3025,290
s40831,1496,2428,202
s8406,1497,3059,243
s29238,1498,2222,313
s32369,1499,1403,83
s47481,1500,5351,477
s38935,1501,421,279
s7004,1502,2071,265
s4353,1503,8809,340
s46452,1504,2177,155
s11697,1505,2474,446
s9146,1506,2033,299
s2317,1507,1931,93
s7994,1508,4672,243
s24917,1509,7709,212
s22632,1510,3530,66
s44902,1511,1595,211
s11366,1512,8075,79
s6552,1513,5509,231
s1530,1514,7443,427
s24316,1515,697,481
s30438,1516,1786,190
s2466,1517,4113,471
s49074,1518,467,124
s34589,1519,7355,476
s24678,1520,6511,281
s39536,1521,9450,113
s16896,1522,8482,115
s14189,1523,4593,443
s28524,1524,4597,54
s3196,1525,4695,122
s34272,1526,8820,165
s17065,1527,2205,179
s40557,1528,2870,63
s8453,1529,775,359
s5780,1530,5518,186
s9112,1531,1436,69
s20901,1532,8423,460
s20589,1533,4916,114
s11473,1534,9907,289
s36519,1535,6757,292
s27884,1536,6519,201
s36093,1537,2383,260
s11839,1538,4182,419
s8856,1539,3846,414
s9715,1540,3531,112
s33967,1541,3415,130
s49414,1542,5944,262
s8713,1543,3071,93
s743,1544,2938,373
s24650,1545,7724,190
s25129,1546,1456,498
s2805,1547,5188,56
s26435,1548,5547,238
s38386,1549,1755,272
s42847,1550,2208,432
s48815,1551,7773,289
s41012,1552,2584,363
s1780,1553,1227,257
s2013,1554,2126,394
s37276,1555,6993,351
s21562,1556,3710,491
s3367,1557,4669,344
s12685,1558,6946,94
s18357,1559,7649,499
s40999,1560,5156,252
s49217,1561,4231,330
s42716,1562,7496,370
s49770,1563,8350,145
s2040,1564,1022,291
s38029,1565,9703,488
s26143,1566,5523,422
s31513,1567,2548,80
s19377,1568,8268,223
s11356,1569,7840,59
s24213,1570,4455,451
s17812,1571,6396,190
s25317,1572,8822,396
s48025,1573,3409,393
s12910,1574,7668,91
s4538,1575,5310,157
s25660,1576,1091,148
s36996,1577,8074,263
s25960,1578,3217,397
s43253,1579,1938,299
s18981,1580,4652,464
s5485,1581,8383,103
s35762,1582,6788,284
s25586,1583,4237,165
s27415,1584,1793,455
s4205,1585,2488,112
s21072,1586,8968,142
s23161,1587,7631,127
s28261,1588,5821,338
s48917,1589,6953,282
s7159,1590,3749,201
s4929,1591,8256,212
s3468,1592,3225,380
s35781,1593,1813,295
s23611,1594,9307,200
s13388,1595,1437,472
s26995,1596,7064,384
s8151,1597,4196,286
s36629,1598,5644,427
s231,1599,6264,61
s1098,1600,1872,219
s16659,1601,7772,423
s10170,1602,6122,191
s44252,1603,1813,241
s38128,1604,7542,364
s9403,1605,7127,111
s24413,1606,4375,436
s49392,1607,2587,336
s805,1608,3107,168
s12035,1609,4605,120
s88,1610,9065,136
s35864,1611,1079,367
s38734,1612,7271,319
s49964,1613,8337,266
s31393,1614,2149,128
s14865,1615,4175,395
s43867,1616,5436,485
s15081,1617,3869,487
s17623,1618,4643,421
s40008,1619,3042,126
s12284,1620,2054,164
s17813,1621,2654,413
s34685,1622,9227,264
s6144,1623,8868,302
s47964,1624,9698,387
s22838,1625,8254,161
s8965,1626,2788,217
s22237,1627,9406,337
s19575,1628,9742,248
s49205,1629,947,362
s1921,1630,9550,452
s26521,1631,4080,494
s44548,1632,9893,194
s34254,1633,8197,232
s3695,1634,9058,241
s6632,1635,8403,360
s16267,1636,4109,204
s17466,1637,4363,172
s2824,1638,2593,427
s49496,1639,8544,72
s24798,1640,1731,463
s34497,1641,4296,395
s45754,1642,329,366
s15528,1643,4726,237
s33225,1644,1307,274
s47848,1645,7535,353
s12432,1646,477,408
s24808,1647,1878,300
s21116,1648,1318,227
s40010,1649,4739,468
s19514,1650,8332,349
s448,1651,4390,339
s37244,1652,5337,77
s21451,1653,6211,177
s26537,1654,6410,114
s20194,1655,4012,270
s27673,1656,326,276
s9740,1657,6929,334
s39843,1658,2759,494
s9218,1659,7189,166
s27324,1660,7395,195
s2693,1661,407,245
s32812,1662,8328,480
s38057,1663,5428,341
s30997,1664,7259,178
s9901,1665,6876,236
s41550,1666,2360,465
s10093,1667,1196,218
s4211,1668,8028,500
s14396,1669,2499,197
s17552,1670,8910,363
s29335,1671,5529,245
s4534,1672,6545,216
s22485,1673,4703,266
s28004,1674,4710,159
s25910,1675,9889,311
s36260,1676,9349,349
s2776,1677,7785,401
s37326,1678,9916,161
s35669,1679,166,426
s19487,1680,7330,52
s33928,1681,111,193
s8744,1682,6608,259
s38143,1683,6935,80
s21278,1684,6026,398
s44081,1685,2784,118
s27491,1686,6826,426
s10458,1687,1768,475
s37613,1688,2338,464
s47625,1689,5018,298
s27449,1690,1924,150
s36589,1691,455,219
s24797,1692,2736,51
s31122,1693,6569,187
s33765,1694,525,419
s21235,1695,9330,82
s10846,1696,1399,421
s7360,1697,7482,428
s41612,1698,327,253
s30714,1699,7183,338
s47562,1700,3846,212
s9500,1701,4962,311
s47729,1702,1848,410
s31330,1703,479,492
s40886,1704,2746,452
s22441,1705,1530,484
s47793,1706,2104,185
s678,1707,566,499
s1939,1708,9762,94
s35926,1709,5249,210
s45257,1710,8850,102
s28801,1711,6670,300
s2319,1712,3279,317
s2905,1713,3638,168
s4546,1714,9951,402
s15742,1715,9691,283
s26203,1716,131,479
s47817,1717,4887,364
s41880,1718,8577,149
s18409,1719,5333,258
s48443,1720,3986,144
s24184,1721,7886,290
s28997,1722,873,159
s43772,1723,6746,85
s19892,1724,9680,162
s28031,1725,2551,308
s33384,1726,8385,462
s12265,1727,8176,224
s27037,1728,2344,212
s6173,1729,7772,268
s47939,1730,9018,467
s9188,1731,7822,228
s20774,1732,3062,257
s20485,1733,4457,177
s4748,1734,7269,355
s11897,1735,8241,413
s17361,1736,9801,301
s40485,1737,5620,120
s38998,1738,5610,205
s32815,1739,2238,101
s36477,1740,7643,96
s21636,1741,9990,477
s10255,1742,2050,262
s4053,1743,8714,186
s21491,1744,5554,341
s16856,1745,9222,137
s38834,1746,6293,161
s23688,1747,5183,404
s29242,1748,9682,200
s46424,1749,5229,467
s13352,1750,794,216
s49743,1751,3559,493
s44265,1752,7715,236
s33363,1753,4533,338
s23561,1754,999,191
s35027,1755,5611,410
s13103,1756,2054,440
s8628,1757,1182,413
s6161,1758,4281,107
s17059,1759,269,90
s11024,1760,211,332
s19525,1761,8852,287
s1923,1762,2847,242
s43454,1763,9456,399
s36911,1764,383,229
s25685,1765,5137,280
s11046,1766,1691,152
s24086,1767,8185,148
s15181,1768,9797,114
s9288,1769,6260,472
s39701,1770,6365,267
s13979,1771,9747,241
s42622,1772,8440,86
s22560,1773,8782,152
s36665,1774,7838,417
s26437,1775,169,147
s34707,1776,9595,187
s26284,1777,8212,428
s17458,1778,3724,411
s4424,1779,1882,446
s30218,1780,3136,434
s7534,1781,5494,473
s39291,1782,4683,368
s6185,1783,8218,73
s26743,1784,8219,229
s24105,1785,1664,200
s39454,1786,9362,371
s33724,1787,8200,264
s45426,1788,8213,208
s28176,1789,1083,79
s5223,1790,2611,322
s20873,1791,6743,298
s30540,1792,4196,424
s7844,1793,1663,262
s40131,1794,588,282
s7365,1795,4018,439
s49249,1796,1579,348
s20557,1797,8668,234
s31839,1798,841,477
s36169,1799,4516,293
s7857,1800,8809,337
s41320,1801,2402,485
s36745,1802,5644,235
s22783,1803,6415,401
s29372,1804,6991,103
s1951,1805,3132,500
s35298,1806,8957,371
s28277,1807,2825,438
s722,1808,4974,75
s29618,1809,8626,126
s1709,1810,9190,456
s45990,1811,7504,424
s25432,1812,2274,276
s16268,1813,4850,69
s7241,1814,6292,209
s22766,1815,8275,464
s25285,1816,858,322
s42599,1817,8718,278
s33909,1818,651,180
s347,1819,4866,343
s25205,1820,1437,380
s26121,1821,6769,390
s38939,1822,483,296
s34072,1823,3226,58
s28317,1824,2566,295
s44890,1825,6043,378
s41508,1826,8830,304
s18897,1827,9720,181
s32203,1828,3233,500
s12615,1829,2441,429
s5020,1830,272,233
s32495,1831,860,65
s23335,1832,737,448
s36696,1833,9834,455
s45331,1834,4471,393
s1226,1835,3667,249
s49568,1836,5605,355
s39184,1837,7116,431
s7825,1838,131,466
s6519,1839,8111,222
s24183,1840,4669,451
s29502,1841,5753,184
s48603,1842,3161,138
s22210,1843,3564,158
s26335,1844,7264,54
s45344,1845,6925,442
s12129,1846,9806,178
s26211,1847,3254,447
s40747,1848,4977,277
s13730,1849,2293,349
s15018,1850,7095,346
s36759,1851,3684,130
s9272,1852,1799,492
s43217,1853,5507,116
s32054,1854,9505,409
s27928,1855,9579,234
s46829,1856,9497,495
s12553,1857,6594,90
s28143,1858,7498,370
s7026,1859,676,310
s37274,1860,8680,233
s14027,1861,4488,328
s20550,1862,1947,336
s8546,1863,8470,120
s12675,1864,7180,186
s46296,1865,9991,459
s7185,1866,335,397
s46136,1867,9760,178
s44013,1868,1480,409
s4497,1869,3106,239
s42526,1870,5133,297
s31726,1871,2375,202
s7049,1872,7067,154
s17987,1873,3607,67
s33293,1874,3330,204
s45597,1875,5662,325
s43772,1876,4774,80
s9212,1877,9717,386
s19139,1878,4608,148
s42535,1879,785,309
s10343,1880,9447,201
s48459,1881,4145,377
s37319,1882,7236,492
s27218,1883,6833,265
s39418,1884,4953,302
s42253,1885,738,220
s43631,1886,5172,401
s28967,1887,7847,99
s16026,1888,9598,342
s19574,1889,6639,110
s6797,1890,3784,434
s39238,1891,858,273
s31451,1892,9868,234
s29751,1893,7977,404
s12659,1894,935,291
s30093,1895,2127,164
s41823,1896,410,431
s46281,1897,8338,64
s32363,1898,2633,387
s46127,1899,8430,295
s33853,1900,8801,213
s24091,1901,2714,302
s36230,1902,2285,420
s19631,1903,4472,209
s38299,1904,611,480
s13777,1905,6923,338
s11915,1906,5630,148
s36278,1907,6178,413
s21339,1908,1301,305
s40867,1909,1414,288
s29469,1910,2142,493
s10762,1911,2080,333
s5553,1912,8445,115
s8809,1913,2442,89
s16817,1914,4160,111
s6341,1915,7370,124
s16560,1916,3893,242
s3093,1917,1251,154
s18251,1918,2159,473
s45294,1919,9020,476
s48513,1920,720,60
s44361,1921,849,441
s12355,1922,1818,357
s2539,1923,5573,361
s30033,1924,4999,52
s42567,1925,8651,376
s35458,1926,7862,179
s28818,1927,5910,65
s29492,1928,3669,154
s13943,1929,4264,261
s210,1930,7371,64
s14164,1931,6125,284
s7532,1932,7453,153
s13669,1933,6539,393
s9549,1934,4469,107
s49930,1935,4736,80
s25736,1936,2969,143
s41585,1937,6454,359
s36015,1938,5806,267
s22815,1939,2977,431
s234,1940,178,369
s28294,1941,4550,310
s33280,1942,4761,410
s28562,1943,6528,90
s11013,1944,9232,78
s28455,1945,2533,319
s24020,1946,8461,126
s15120,1947,3663,338
s36087,1948,8321,234
s29417,1949,4886,148
s43670,1950,7886,290
s45694,1951,2155,103
s34099,1952,1305,311
s20711,1953,3449,373
s29343,1954,1247,334
s32554,1955,5724,93
s34457,1956,7989,210
s5365,1957,4046,67
s2760,1958,7945,134
s45710,1959,394,182
s32309,1960,8296,412
s5275,1961,6739,453
s3021,1962,8922,100
s29047,1963,9076,126
s2227,1964,975,442
s47874,1965,4706,86
s44529,1966,2148,440
s22686,1967,9864,426
s2991,1968,2372,219
s26893,1969,763,262
s28739,1970,9710,334
s35271,1971,3990,141
s595,1972,1147,500
s49607,1973,4287,409
s48047,1974,4612,237
s39096,1975,6975,486
s14847,1976,9248,378
s33122,1977,7013,160
s33873,1978,1451,208
s360,1979,6809,334
s27892,1980,8093,442
s45937,1981,200,191
s6768,1982,1381,463
s5201,1983,1696,236
s41688,1984,2080,264
s35835,1985,6962,348
s9336,1986,5639,210
s25680,1987,3363,362
s48780,1988,2325,443
s2989,1989,1506,324
s25900,1990,1716,483
s49063,1991,1869,397
s32597,1992,2314,197
s31457,1993,6539,178
s22370,1994,8666,387
s31828,1995,9204,74
s29513,1996,7474,325
s41272,1997,8904,357
s9494,1998,918,305
s34151,1999,976,456
s31416,2000,7708,302
s42271,2001,3946,61
s39555,2002,9565,337
s36826,2003,3993,366
s38844,2004,2827,140
s31566,2005,3052,319
s15440,2006,2483,111
s456,2007,204,120
s41004,2008,2025,491
s6520,2009,5840,126
s14723,2010,3309,187
s34110,2011,8718,206
s27110,2012,2100,284
s30311,2013,1885,339
s19966,2014,3966,114
s25667,2015,2769,219
s12826,2016,7434,96
s30374,2017,7295,281
s43084,2018,9929,97
s20660,2019,8536,231
s6669,2020,799,254
s9210,2021,5117,105
s10521,2022,9834,282
s34255,2023,8252,165
s20442,2024,2237,62
s14,2025,3655,252
s2699,2026,307,295
s32206,2027,2019,475
s3254,2028,4863,346
s19033,2029,8666,282
s25851,2030,718,476
s43261,2031,3432,281
s13469,2032,8773,417
s30469,2033,4429,447
s23353,2034,4652,241
s7914,2035,7864,375
s31704,2036,6762,390
s502,2037,7737,272
s37507,2038,3619,110
s13694,2039,4727,111
s38023,2040,3517,395
s49780,2041,1745,414
s19470,2042,2922,366
s15011,2043,3535,145
s38494,2044,3008,453
s5803,2045,9686,203
s26395,2046,8164,448
s8116,2047,8844,68
s18277,2048,772,75
s49674,2049,5874,65
s2206,2050,7110,274
s9195,2051,1985,234
s36343,2052,6252,387
s35024,2053,6727,157
s35413,2054,6401,322
s14517,2055,5449,270
s11676,2056,8576,319
s44168,2057,1108,456
s40457,2058,1134,68
s37186,2059,9582,373
s36362,2060,9903,301
s18690,2061,3462,184
s44073,2062,8852,395
s15072,2063,3140,367
s49459,2064,877,191
s18325,2065,6004,55
s43498,2066,6007,302
s4378,2067,3557,115
s14184,2068,6799,106
s42202,2069,6594,151
s38191,2070,1060,233
s46108,2071,6911,127
s26458,2072,5943,433
s41646,2073,9820,276
s11725,2074,2521,116
s35348,2075,3440,294
s44032,2076,497,233
s27664,2077,1641,187
s23788,2078,5192,131
s2299,2079,8892,314
s10139,2080,4209,222
s25934,2081,8968,158
s8820,2082,1629,400
s30018,2083,7123,53
s18089,2084,4831,356
s39452,2085,6454,439
s20898,2086,752,369
s14703,2087,1876,146
s31737,2088,3445,54
s7017,2089,8206,286
s4534,2090,2906,217
s25015,2091,2355,354
s7279,2092,2506,308
s44211,2093,7583,228
s21830,2094,994,201
s6948,2095,5965,169
s38,2096,2500,405
s9982,2097,8775,121
s46056,2098,5053,327
s6887,2099,6177,463
s36396,2100,8485,81
s13271,2101,2386,416
s42525,2102,5455,285
s1733,2103,6726,369
s13999,2104,9638,405
s35452,2105,9177,241
s43098,2106,8499,349
s9884,2107,3250,358
s23514,2108,7908,129
s20996,2109,5772,102
s38773,2110,576,324
s13222,2111,9897,265
s13025,2112,7266,202
s16000,2113,1508,287
s42363,2114,2882,329
s40362,2115,9085,215
s3147,2116,6151,96
s27895,2117,8850,339
s30061,2118,6119,384
s20595,2119,5461,167
s524,2120,9897,471
s33239,2121,4692,227
s26496,2122,3425,191
s47931,2123,5773,136
s15853,2124,3497,473
s1284,2125,8699,429
s32090,2126,6089,136
s45974,2127,1900,200
s27247,2128,6828,495
s37579,2129,2137,89
s32170,2130,1410,79
s22120,2131,6137,227
s11546,2132,9844,210
s19561,2133,9412,431
s29769,2134,4707,144
s23704,2135,2901,433
s48678,2136,4136,453
s40803,2137,4621,103
s13544,2138,4128,124
