stocksymbol,time,quantity,price,stock_name
s18521,780,9332,496,Stock_18521
s6960,781,2481,360,Stock_6960
s59778,782,1268,150,Stock_59778
s692,783,8515,215,Stock_692
s64273,784,2984,57,Stock_64273
s23804,785,4617,393,Stock_23804
s1682,786,3769,451,Stock_1682
s14896,787,8587,492,Stock_14896
s17963,788,5706,172,Stock_17963
s58066,789,651,363,Stock_58066
s22834,790,6752,80,Stock_22834
s59828,791,7969,150,Stock_59828
s29844,792,2835,333,Stock_29844
s31756,793,5971,480,Stock_31756
s62708,794,1795,290,Stock_62708
s28998,795,7076,448,Stock_28998
s65160,796,5747,153,Stock_65160
s41199,797,2998,358,Stock_41199
s61519,798,3276,366,Stock_61519
s43252,799,5558,174,Stock_43252
s16462,800,502,162,Stock_16462
s63589,801,2890,99,Stock_63589
s67896,802,270,271,Stock_67896
s13947,803,9047,323,Stock_13947
s42181,804,695,68,Stock_42181
s5441,805,197,447,Stock_5441
s65329,806,9780,50,Stock_65329
s11636,807,1677,298,Stock_11636
s60413,808,1988,225,Stock_60413
s31947,809,874,477,Stock_31947
s40165,810,3339,233,Stock_40165
s47133,811,7663,276,Stock_47133
s46624,812,7771,327,Stock_46624
s2356,813,2079,70,Stock_2356
s53905,814,6486,59,Stock_53905
s33418,815,5175,139,Stock_33418
s62610,816,7252,459,Stock_62610
s35428,817,6375,287,Stock_35428
s48348,818,6703,86,Stock_48348
s26367,819,7587,85,Stock_26367
s33271,820,9594,157,Stock_33271
s26384,821,5020,471,Stock_26384
s41681,822,145,61,Stock_41681
s22489,823,2918,381,Stock_22489
s2124,824,3162,176,Stock_2124
s21233,825,5067,117,Stock_21233
s42550,826,5243,398,Stock_42550
s33486,827,3754,120,Stock_33486
s29325,828,2783,181,Stock_29325
s15669,829,4566,329,Stock_15669
s23845,830,3877,486,Stock_23845
s28195,831,8974,283,Stock_28195
s57398,832,7047,82,Stock_57398
s66031,833,6930,447,Stock_66031
s36543,834,4988,236,Stock_36543
s52971,835,7994,64,Stock_52971
s63536,836,1455,210,Stock_63536
s59285,837,8398,314,Stock_59285
s42193,838,9835,384,Stock_42193
s58087,839,9529,465,Stock_58087
s17156,840,2992,477,Stock_17156
s56205,841,5280,434,Stock_56205
s48110,842,3659,59,Stock_48110
s67895,843,8475,390,Stock_67895
s6798,844,8233,115,Stock_6798
s27454,845,7315,207,Stock_27454
s23558,846,6667,108,Stock_23558
s47211,847,4984,145,Stock_47211
s13572,848,2519,189,Stock_13572
s30120,849,7922,301,Stock_30120
s52748,850,5095,270,Stock_52748
s39012,851,1428,151,Stock_39012
s40138,852,1922,67,Stock_40138
s32745,853,989,347,Stock_32745
s41779,854,7826,285,Stock_41779
s68078,855,6996,234,Stock_68078
s27189,856,1050,281,Stock_27189
s51027,857,7781,210,Stock_51027
s16599,858,6010,80,Stock_16599
s36465,859,2987,448,Stock_36465
s6602,860,9025,370,Stock_6602
s54124,861,2677,444,Stock_54124
s33368,862,1211,447,Stock_33368
s49776,863,1764,76,Stock_49776
s46207,864,5847,104,Stock_46207
s41098,865,3281,144,Stock_41098
s47894,866,7730,357,Stock_47894
s40843,867,4771,383,Stock_40843
s23553,868,8521,198,Stock_23553
s11501,869,5574,474,Stock_11501
s60198,870,1848,303,Stock_60198
s34493,871,7522,122,Stock_34493
s61616,872,4593,52,Stock_61616
s42636,873,8896,460,Stock_42636
s49136,874,7508,268,Stock_49136
s16110,875,8274,261,Stock_16110
s33240,876,6898,84,Stock_33240
s45744,877,9238,386,Stock_45744
s47387,878,165,241,Stock_47387
s19229,879,6507,170,Stock_19229
s12678,880,5380,298,Stock_12678
s53828,881,6895,499,Stock_53828
s41116,882,9484,129,Stock_41116
s3194,883,586,430,Stock_3194
s33715,884,6548,123,Stock_33715
s22483,885,5011,233,Stock_22483
s58313,886,8775,69,Stock_58313
s57390,887,9443,491,Stock_57390
s26850,888,8244,211,Stock_26850
s24670,889,3865,378,Stock_24670
s7164,890,1236,191,Stock_7164
s7561,891,3146,256,Stock_7561
s52302,892,5802,115,Stock_52302
s25954,893,7494,253,Stock_25954
s60588,894,5276,126,Stock_60588
s45892,895,1468,241,Stock_45892
s64145,896,1418,405,Stock_64145
s60690,897,873,354,Stock_60690
s38822,898,6572,311,Stock_38822
s5591,899,3930,414,Stock_5591
s22112,900,6406,488,Stock_22112
s25754,901,7802,324,Stock_25754
s16205,902,9217,110,Stock_16205
s58831,903,3158,297,Stock_58831
s8336,904,6368,207,Stock_8336
s39775,905,4628,148,Stock_39775
s20266,906,1526,258,Stock_20266
s40003,907,5739,165,Stock_40003
s9559,908,2599,265,Stock_9559
s55640,909,2023,440,Stock_55640
s20961,910,3633,340,Stock_20961
s30086,911,591,390,Stock_30086
s55460,912,5954,388,Stock_55460
s15212,913,6517,266,Stock_15212
s5006,914,6758,226,Stock_5006
s13442,915,6678,52,Stock_13442
s51905,916,301,476,Stock_51905
s15006,917,8324,252,Stock_15006
s20031,918,1680,65,Stock_20031
s39957,919,5420,121,Stock_39957
s61629,920,9862,133,Stock_61629
s2794,921,1017,140,Stock_2794
s29715,922,7711,182,Stock_29715
s62880,923,3936,307,Stock_62880
s51458,924,8199,399,Stock_51458
s24102,925,1912,289,Stock_24102
s31252,926,9445,401,Stock_31252
s40390,927,3657,280,Stock_40390
s59937,928,1961,376,Stock_59937
s50756,929,5357,90,Stock_50756
s58174,930,2222,452,Stock_58174
s65184,931,6042,454,Stock_65184
s38682,932,1417,409,Stock_38682
s30419,933,997,238,Stock_30419
s14409,934,228,356,Stock_14409
s49485,935,7440,92,Stock_49485
s1047,936,7624,191,Stock_1047
s61789,937,1308,343,Stock_61789
s42104,938,7707,65,Stock_42104
s55771,939,7555,390,Stock_55771
s29967,940,3792,122,Stock_29967
s51956,941,909,185,Stock_51956
s40802,942,9649,326,Stock_40802
s44555,943,2976,137,Stock_44555
s55573,944,9018,175,Stock_55573
s62681,945,5913,351,Stock_62681
s29024,946,4975,354,Stock_29024
s62208,947,9711,304,Stock_62208
s28943,948,2277,354,Stock_28943
s65144,949,4495,354,Stock_65144
s21130,950,114,424,Stock_21130
s1824,951,4766,63,Stock_1824
s23205,952,8539,159,Stock_23205
s39106,953,5706,249,Stock_39106
s8611,954,8821,428,Stock_8611
s51493,955,1346,303,Stock_51493
s55059,956,2168,77,Stock_55059
s51097,957,8136,450,Stock_51097
s26269,958,8225,94,Stock_26269
s8966,959,8996,334,Stock_8966
s8821,960,3091,445,Stock_8821
s14986,961,941,137,Stock_14986
s11303,962,7809,236,Stock_11303
s60793,963,3443,179,Stock_60793
s37771,964,8689,302,Stock_37771
s46267,965,2563,258,Stock_46267
s64751,966,7042,67,Stock_64751
s8840,967,4540,431,Stock_8840
s15811,968,9286,271,Stock_15811
s24328,969,9106,267,Stock_24328
s33103,970,228,98,Stock_33103
s5754,971,7111,368,Stock_5754
s2797,972,1419,56,Stock_2797
s25066,973,3599,163,Stock_25066
s67466,974,1097,361,Stock_67466
s43375,975,5785,495,Stock_43375
s32377,976,9470,358,Stock_32377
s46978,977,3430,414,Stock_46978
s42,978,7815,323,Stock_42
s51387,979,1572,248,Stock_51387
s33855,980,9464,264,Stock_33855
s50702,981,9335,489,Stock_50702
s8717,982,7877,330,Stock_8717
s36959,983,9313,128,Stock_36959
s35118,984,161,410,Stock_35118
s99,985,3042,91,Stock_99
s13316,986,455,455,Stock_13316
s57912,987,5108,206,Stock_57912
s20818,988,7245,418,Stock_20818
s35197,989,4271,106,Stock_35197
s41540,990,2374,256,Stock_41540
s64988,991,4115,453,Stock_64988
s20115,992,5953,187,Stock_20115
s62451,993,4285,174,Stock_62451
s58732,994,6462,91,Stock_58732
s5174,995,5115,444,Stock_5174
s69508,996,405,270,Stock_69508
s2921,997,4087,74,Stock_2921
s25296,998,8118,223,Stock_25296
s53300,999,2307,84,Stock_53300
s23080,1000,8213,63,Stock_23080
s62181,1001,9998,334,Stock_62181
s51052,1002,9278,273,Stock_51052
s21903,1003,5711,467,Stock_21903
s49743,1004,9066,254,Stock_49743
s5731,1005,3455,121,Stock_5731
s6926,1006,6805,466,Stock_6926
s3780,1007,4477,272,Stock_3780
s9931,1008,6760,271,Stock_9931
s55107,1009,3000,331,Stock_55107
s19922,1010,2435,492,Stock_19922
s42522,1011,254,185,Stock_42522
s9892,1012,6392,76,Stock_9892
s44418,1013,6124,136,Stock_44418
s28634,1014,9987,323,Stock_28634
s65345,1015,6710,456,Stock_65345
s57131,1016,4091,411,Stock_57131
s29842,1017,2946,357,Stock_29842
s39177,1018,2211,83,Stock_39177
s43513,1019,2491,226,Stock_43513
s57813,1020,3622,173,Stock_57813
s69272,1021,1803,108,Stock_69272
s4636,1022,7368,347,Stock_4636
s2605,1023,7067,210,Stock_2605
s27517,1024,4612,232,Stock_27517
s63231,1025,6831,415,Stock_63231
s40510,1026,991,214,Stock_40510
s65858,1027,5905,411,Stock_65858
s7139,1028,6667,365,Stock_7139
s42981,1029,352,167,Stock_42981
s11726,1030,7428,176,Stock_11726
s44248,1031,1747,191,Stock_44248
s26958,1032,8786,483,Stock_26958
s42762,1033,611,67,Stock_42762
s52720,1034,8182,431,Stock_52720
s1088,1035,3510,179,Stock_1088
s56613,1036,7088,296,Stock_56613
s873,1037,6295,318,Stock_873
s65412,1038,3041,312,Stock_65412
s8119,1039,5995,460,Stock_8119
s45412,1040,9914,454,Stock_45412
s55946,1041,1629,224,Stock_55946
s26172,1042,6308,232,Stock_26172
s36553,1043,7625,151,Stock_36553
s46319,1044,1704,323,Stock_46319
s56125,1045,6633,436,Stock_56125
s49890,1046,7545,272,Stock_49890
s5207,1047,4002,153,Stock_5207
s28334,1048,5890,118,Stock_28334
s36880,1049,2374,233,Stock_36880
s65778,1050,827,189,Stock_65778
s38365,1051,6862,351,Stock_38365
s38514,1052,9606,262,Stock_38514
s2064,1053,9112,388,Stock_2064
s12948,1054,7649,142,Stock_12948
s65636,1055,7974,366,Stock_65636
s28301,1056,8264,486,Stock_28301
s27987,1057,8969,428,Stock_27987
s5281,1058,3258,454,Stock_5281
s7428,1059,4014,197,Stock_7428
s6511,1060,4660,298,Stock_6511
s30668,1061,5617,278,Stock_30668
s69602,1062,2420,362,Stock_69602
s3025,1063,3426,373,Stock_3025
s17937,1064,158,250,Stock_17937
s68491,1065,5949,300,Stock_68491
s63589,1066,7076,103,Stock_63589
s55357,1067,2705,88,Stock_55357
s60835,1068,8095,389,Stock_60835
s24825,1069,2645,371,Stock_24825
s69627,1070,5770,250,Stock_69627
s38979,1071,7479,472,Stock_38979
s49771,1072,5812,60,Stock_49771
s33807,1073,3415,379,Stock_33807
s8935,1074,4340,162,Stock_8935
s69482,1075,6709,131,Stock_69482
s40074,1076,8638,390,Stock_40074
s29225,1077,5452,490,Stock_29225
s55921,1078,8123,56,Stock_55921
s64583,1079,7474,333,Stock_64583
s37500,1080,5848,143,Stock_37500
s42281,1081,4636,169,Stock_42281
s34573,1082,3399,322,Stock_34573
s26130,1083,306,241,Stock_26130
s4320,1084,3638,420,Stock_4320
s17257,1085,9890,237,Stock_17257
s68158,1086,6959,108,Stock_68158
s16570,1087,1149,147,Stock_16570
s29612,1088,686,117,Stock_29612
s3340,1089,5405,357,Stock_3340
s15916,1090,1331,434,Stock_15916
s65483,1091,6012,482,Stock_65483
s34932,1092,5688,387,Stock_34932
s61025,1093,5202,482,Stock_61025
s62023,1094,2730,411,Stock_62023
s31410,1095,1062,93,Stock_31410
s41132,1096,2881,91,Stock_41132
s7487,1097,7250,359,Stock_7487
s50633,1098,6059,403,Stock_50633
s50500,1099,6997,275,Stock_50500
s26936,1100,3377,232,Stock_26936
s48899,1101,792,298,Stock_48899
s46668,1102,8336,404,Stock_46668
s62494,1103,7405,471,Stock_62494
s50450,1104,4144,486,Stock_50450
s4530,1105,9507,78,Stock_4530
s49336,1106,3849,305,Stock_49336
s28149,1107,8487,467,Stock_28149
s19874,1108,7277,130,Stock_19874
s36781,1109,9070,414,Stock_36781
s53065,1110,8500,289,Stock_53065
s43529,1111,8348,402,Stock_43529
s47533,1112,2363,137,Stock_47533
s27094,1113,9073,422,Stock_27094
s36795,1114,4098,498,Stock_36795
s22052,1115,2512,85,Stock_22052
s12,1116,7953,268,Stock_12
s51004,1117,6808,272,Stock_51004
s69709,1118,2872,351,Stock_69709
s27022,1119,4749,96,Stock_27022
s23091,1120,8221,184,Stock_23091
s13802,1121,2196,134,Stock_13802
s38219,1122,8883,400,Stock_38219
s16927,1123,3203,59,Stock_16927
s58629,1124,2608,189,Stock_58629
s62901,1125,5842,272,Stock_62901
s6777,1126,3473,130,Stock_6777
s29775,1127,7614,147,Stock_29775
s51474,1128,3281,259,Stock_51474
s54802,1129,2955,97,Stock_54802
s9587,1130,9838,475,Stock_9587
s19396,1131,1680,232,Stock_19396
s61323,1132,8968,238,Stock_61323
s19222,1133,4984,465,Stock_19222
s65937,1134,4442,56,Stock_65937
s812,1135,9448,284,Stock_812
s23055,1136,8014,341,Stock_23055
s64644,1137,4498,366,Stock_64644
s57533,1138,1719,472,Stock_57533
s48115,1139,1421,265,Stock_48115
s55831,1140,3077,68,Stock_55831
s61786,1141,4463,377,Stock_61786
s12726,1142,7120,379,Stock_12726
s46765,1143,3205,208,Stock_46765
s21820,1144,9920,294,Stock_21820
s30085,1145,5471,74,Stock_30085
s47814,1146,926,286,Stock_47814
s28798,1147,1528,105,Stock_28798
s8547,1148,2961,218,Stock_8547
s36146,1149,5900,101,Stock_36146
s14209,1150,2513,79,Stock_14209
s36877,1151,4376,350,Stock_36877
s11248,1152,9945,238,Stock_11248
s66077,1153,7083,208,Stock_66077
s40642,1154,937,79,Stock_40642
s21948,1155,6071,442,Stock_21948
s19633,1156,830,290,Stock_19633
s21864,1157,1038,115,Stock_21864
s51903,1158,620,136,Stock_51903
s17726,1159,2441,432,Stock_17726
s63695,1160,5223,124,Stock_63695
s10640,1161,4967,174,Stock_10640
s45825,1162,3492,330,Stock_45825
s25128,1163,2800,297,Stock_25128
s910,1164,2837,62,Stock_910
s66302,1165,7859,131,Stock_66302
s45140,1166,4494,485,Stock_45140
s41927,1167,1756,499,Stock_41927
s25396,1168,9230,250,Stock_25396
s22668,1169,4188,468,Stock_22668
s55344,1170,4158,358,Stock_55344
s5091,1171,1235,133,Stock_5091
s51767,1172,3507,330,Stock_51767
s32266,1173,4604,327,Stock_32266
s56399,1174,9837,389,Stock_56399
s7430,1175,2139,241,Stock_7430
s14178,1176,555,115,Stock_14178
s54592,1177,1856,339,Stock_54592
s41550,1178,1817,235,Stock_41550
s62025,1179,9144,62,Stock_62025
s37932,1180,5591,363,Stock_37932
s25414,1181,6621,438,Stock_25414
s17440,1182,552,393,Stock_17440
s28237,1183,1210,463,Stock_28237
s4081,1184,5816,351,Stock_4081
s4139,1185,3838,218,Stock_4139
s67917,1186,7983,243,Stock_67917
s6953,1187,9977,194,Stock_6953
s51749,1188,4115,330,Stock_51749
s43400,1189,5918,271,Stock_43400
s46575,1190,2108,432,Stock_46575
s43259,1191,8995,65,Stock_43259
s40406,1192,7171,106,Stock_40406
s25118,1193,7331,499,Stock_25118
s38131,1194,3197,499,Stock_38131
s25982,1195,4093,72,Stock_25982
s40771,1196,7696,428,Stock_40771
s50737,1197,2605,81,Stock_50737
s35199,1198,6799,298,Stock_35199
s52934,1199,299,345,Stock_52934
s43707,1200,7529,457,Stock_43707
s27219,1201,5880,198,Stock_27219
s7536,1202,1125,128,Stock_7536
s45892,1203,3011,239,Stock_45892
s51917,1204,342,146,Stock_51917
s16632,1205,9835,198,Stock_16632
s19052,1206,7157,433,Stock_19052
s3331,1207,935,274,Stock_3331
s27986,1208,6306,150,Stock_27986
s2995,1209,4414,461,Stock_2995
s1983,1210,5888,359,Stock_1983
s20143,1211,5907,217,Stock_20143
s23264,1212,9100,279,Stock_23264
s10155,1213,2590,50,Stock_10155
s5111,1214,1195,101,Stock_5111
s23404,1215,3361,66,Stock_23404
s55903,1216,5537,114,Stock_55903
s43249,1217,5080,196,Stock_43249
s28956,1218,1108,283,Stock_28956
s5455,1219,6747,195,Stock_5455
s55962,1220,7168,334,Stock_55962
s23336,1221,9482,114,Stock_23336
s7596,1222,6313,403,Stock_7596
s54634,1223,2651,327,Stock_54634
s46002,1224,760,390,Stock_46002
s65718,1225,1175,371,Stock_65718
s64167,1226,5328,221,Stock_64167
s50245,1227,6629,178,Stock_50245
s10553,1228,6694,94,Stock_10553
s20918,1229,4235,385,Stock_20918
s30555,1230,8164,214,Stock_30555
s34629,1231,5261,476,Stock_34629
s23986,1232,8605,184,Stock_23986
s59993,1233,5534,357,Stock_59993
s67666,1234,9037,167,Stock_67666
s10131,1235,9764,295,Stock_10131
s11788,1236,8452,128,Stock_11788
s57107,1237,905,315,Stock_57107
s27408,1238,6436,198,Stock_27408
s30169,1239,8955,222,Stock_30169
s31696,1240,995,60,Stock_31696
s652,1241,4098,242,Stock_652
s32824,1242,7690,111,Stock_32824
s62192,1243,3679,77,Stock_62192
s321,1244,6620,109,Stock_321
s43691,1245,6294,396,Stock_43691
s13169,1246,1872,210,Stock_13169
s64237,1247,2332,176,Stock_64237
s50020,1248,7118,258,Stock_50020
s63847,1249,4269,163,Stock_63847
s65676,1250,7175,120,Stock_65676
s39523,1251,8597,340,Stock_39523
s37930,1252,4732,336,Stock_37930
s17506,1253,5079,77,Stock_17506
s43584,1254,2456,437,Stock_43584
s15013,1255,3216,441,Stock_15013
s32292,1256,4311,54,Stock_32292
s46032,1257,4120,174,Stock_46032
s21024,1258,3922,431,Stock_21024
s16838,1259,2604,179,Stock_16838
s16654,1260,2998,304,Stock_16654
s28775,1261,5528,193,Stock_28775
s36432,1262,6437,96,Stock_36432
s22606,1263,2412,443,Stock_22606
s19328,1264,6034,410,Stock_19328
s46018,1265,7851,366,Stock_46018
s40175,1266,5870,433,Stock_40175
s54166,1267,3594,422,Stock_54166
s11434,1268,4008,223,Stock_11434
s46260,1269,1820,305,Stock_46260
s8653,1270,234,334,Stock_8653
s54834,1271,6635,453,Stock_54834
s33796,1272,6167,185,Stock_33796
s11405,1273,4917,222,Stock_11405
s53414,1274,3347,66,Stock_53414
s43841,1275,4312,137,Stock_43841
s3636,1276,2416,86,Stock_3636
s31359,1277,5341,251,Stock_31359
s28101,1278,6722,366,Stock_28101
s23922,1279,7350,366,Stock_23922
s41613,1280,8268,233,Stock_41613
s22858,1281,689,102,Stock_22858
s55959,1282,2594,102,Stock_55959
s63872,1283,1756,153,Stock_63872
s52168,1284,1426,241,Stock_52168
s28416,1285,9778,326,Stock_28416
s49459,1286,7293,155,Stock_49459
s22682,1287,1638,231,Stock_22682
s9473,1288,793,81,Stock_9473
s23813,1289,640,207,Stock_23813
s20015,1290,4437,117,Stock_20015
s57157,1291,6103,241,Stock_57157
s42401,1292,7468,487,Stock_42401
s951,1293,2591,437,Stock_951
s7090,1294,5326,378,Stock_7090
s43840,1295,1953,236,Stock_43840
s30514,1296,9064,343,Stock_30514
s42511,1297,2670,478,Stock_42511
s53661,1298,7889,94,Stock_53661
s27746,1299,3141,231,Stock_27746
s44618,1300,8181,121,Stock_44618
s23352,1301,7184,317,Stock_23352
s65982,1302,440,209,Stock_65982
s53970,1303,1523,60,Stock_53970
s53342,1304,937,94,Stock_53342
s55897,1305,7544,234,Stock_55897
s541,1306,2675,446,Stock_541
s57823,1307,1943,252,Stock_57823
s8721,1308,794,240,Stock_8721
s69849,1309,247,445,Stock_69849
s12161,1310,6179,227,Stock_12161
s11698,1311,1999,268,Stock_11698
s3649,1312,579,53,Stock_3649
s66828,1313,3971,231,Stock_66828
s34800,1314,2986,372,Stock_34800
s22403,1315,2271,442,Stock_22403
s27248,1316,8711,114,Stock_27248
s48364,1317,6040,331,Stock_48364
s40573,1318,7155,141,Stock_40573
s51687,1319,8312,355,Stock_51687
s55621,1320,110,417,Stock_55621
s11094,1321,874,261,Stock_11094
s41088,1322,7782,115,Stock_41088
s57532,1323,1156,238,Stock_57532
s2775,1324,7064,242,Stock_2775
s59179,1325,3067,446,Stock_59179
s52526,1326,8547,281,Stock_52526
s28970,1327,1408,303,Stock_28970
s23056,1328,880,384,Stock_23056
s47513,1329,3167,487,Stock_47513
s27990,1330,9432,366,Stock_27990
s32514,1331,4016,375,Stock_32514
s38472,1332,9509,286,Stock_38472
s49742,1333,9634,82,Stock_49742
s17778,1334,3416,367,Stock_17778
s22586,1335,5046,179,Stock_22586
s29892,1336,8585,220,Stock_29892
s56444,1337,7885,308,Stock_56444
s38858,1338,2006,239,Stock_38858
s44092,1339,7323,278,Stock_44092
s53284,1340,4553,300,Stock_53284
s59007,1341,2883,495,Stock_59007
s7674,1342,3384,464,Stock_7674
s46964,1343,9766,465,Stock_46964
s66445,1344,9816,114,Stock_66445
s19762,1345,6456,364,Stock_19762
s40884,1346,7199,84,Stock_40884
s48609,1347,1729,270,Stock_48609
s69791,1348,7759,350,Stock_69791
s44675,1349,658,494,Stock_44675
s40815,1350,1682,333,Stock_40815
s61852,1351,9394,404,Stock_61852
s57291,1352,2741,394,Stock_57291
s49251,1353,9861,452,Stock_49251
s21930,1354,2831,258,Stock_21930
s39768,1355,6771,286,Stock_39768
s18060,1356,3499,350,Stock_18060
s61082,1357,3849,352,Stock_61082
s48882,1358,2752,257,Stock_48882
s34229,1359,4341,359,Stock_34229
s18287,1360,9250,241,Stock_18287
s48084,1361,9758,52,Stock_48084
s23751,1362,3070,174,Stock_23751
s28665,1363,6545,286,Stock_28665
s48634,1364,4285,460,Stock_48634
s47397,1365,8688,214,Stock_47397
s37882,1366,1818,480,Stock_37882
s51508,1367,4212,155,Stock_51508
s10701,1368,3690,239,Stock_10701
s8808,1369,6032,114,Stock_8808
s4054,1370,3224,147,Stock_4054
s6667,1371,479,68,Stock_6667
s43667,1372,1606,171,Stock_43667
s22386,1373,6264,112,Stock_22386
s16468,1374,750,261,Stock_16468
s26355,1375,5501,298,Stock_26355
s44358,1376,3977,464,Stock_44358
